   M   |   S   |   Method   |      α   
---------------------------------------
   4   |   3    |     FC     |  = 1/3     | runtime:  0.01
   107   |   9    |     FC     |  = 100/207     | runtime:  0.00

   109   |   9    |     FC     |  = 109/225     | runtime:  0.00

   110   |   9    |     FC     |  = 22/45     | runtime:  0.00

   11   |   10    |    INT         EBM         HBM         MID     |  = 7/20     | runtime:  0.73

   13   |   10    |     FC         INT         EBM         MID         GAP     |  = 7/20     | runtime:  2.08

   17   |   10    |    INT        HALF        MID     |  = 2/5     | runtime:  0.01

   19   |   10    |     FC     |  = 11/30     | runtime:  0.02

   21   |   10    |     FC     |  = 21/50     | runtime:  0.02

   23   |   10    |     FC     |  = 17/40     | runtime:  0.02

   27   |   10    |     FC         INT        HALF        MID     |  = 9/20     | runtime:  0.02

   29   |   10    |     FC     |  = 21/50     | runtime:  0.03

   31   |   10    |     FC     |  = 31/70     | runtime:  0.03

   33   |   10    |     FC     |  = 9/20     | runtime:  0.02

   37   |   10    |     FC         INT         MID     |  = 37/80     | runtime:  0.02

   39   |   10    |     FC     |  = 31/70     | runtime:  0.04

   41   |   10    |     FC     |  = 41/90     | runtime:  0.04

   43   |   10    |     FC     |  = 37/80     | runtime:  0.03

   47   |   10    |     FC     |  = 47/100     | runtime:  0.02

   49   |   10    |     FC     |  = 41/90     | runtime:  0.07

   51   |   10    |     FC     |  = 51/110     | runtime:  0.06

   53   |   10    |     FC     |  = 47/100     | runtime:  0.04

   57   |   10    |     FC     |  = 19/40     | runtime:  0.02

   59   |   10    |     FC     |  = 51/110     | runtime:  0.16

   61   |   10    |     FC     |  = 61/130     | runtime:  0.12

   63   |   10    |     FC     |  = 19/40     | runtime:  0.03

   67   |   10    |     FC     |  = 67/140     | runtime:  0.04

   69   |   10    |     FC     |  = 61/130     | runtime:  0.39

   71   |   10    |     FC     |  = 71/150     | runtime:  0.29

   73   |   10    |     FC     |  = 67/140     | runtime:  0.10

   77   |   10    |     FC     |  = 77/160     | runtime:  0.07

   79   |   10    |     FC     |  = 71/150     | runtime:  1.13

   81   |   10    |     FC     |  = 81/170     | runtime:  1.12

   83   |   10    |     FC     |  = 77/160     | runtime:  0.30

   87   |   10    |     FC     |  = 29/60     | runtime:  0.04

   89   |   10    |     FC     |  = 81/170     | runtime:  2.59

   91   |   10    |     FC     |  = 91/190     | runtime:  2.10

   93   |   10    |     FC     |  = 29/60     | runtime:  0.07

   97   |   10    |     FC     |  = 97/200     | runtime:  0.16

   99   |   10    |     FC     |  = 91/190     | runtime:  6.92

   101   |   10    |     FC     |  = 101/210     | runtime:  6.06

   103   |   10    |     FC     |  = 97/200     | runtime:  0.44

   107   |   10    |     FC     |  = 107/220     | runtime:  0.22

   109   |   10    |     FC     |  = 101/210     | runtime:  16.82

   12   |   11    |     FC         INT         MID     |  = 4/11     | runtime:  0.01

   13   |   11    |    INT        HALF        EBM     |  = 1/3     | runtime:  0.01

   14   |   11    |     FC         INT         EBM         HBM         MID         GAP     |  = 4/11     | runtime:  0.03

   15   |   11    |     FC         EBM     |  = 1/3     | runtime:  0.06

   16   |   11    |     FC         EBM     |  = 1/3     | runtime:  0.01

   17   |   11    |     FC     |  = 17/44     | runtime:  0.02

   18   |   11    |     FC         INT         MID     |  = 9/22     | runtime:  0.02

   19   |   11    |    INT        HALF        MID     |  = 9/22     | runtime:  0.02

   20   |   11    |     FC     |  = 13/33     | runtime:  0.02

   21   |   11    |     FC     |  = 4/11     | runtime:  0.02

   23   |   11    |     FC     |  = 23/55     | runtime:  0.02

   24   |   11    |    INT         MID     |  = 19/44     | runtime:  0.02

   25   |   11    |     FC         INT         MID     |  = 19/44     | runtime:  0.06

   26   |   11    |     FC     |  = 9/22     | runtime:  0.02

   27   |   11    |     FC     |  = 17/44     | runtime:  0.02

   28   |   11    |     FC     |  = 14/33     | runtime:  0.02

   29   |   11    |     FC     |  = 29/66     | runtime:  0.02

   30   |   11    |     FC         MID     |  = 5/11     | runtime:  0.02

   31   |   11    |     FC     |  = 24/55     | runtime:  0.02

   32   |   11    |     FC     |  = 23/55     | runtime:  0.04

   34   |   11    |     FC     |  = 34/77     | runtime:  0.03

   35   |   11    |     FC     |  = 5/11     | runtime:  0.01

   36   |   11    |     FC     |  = 5/11     | runtime:  0.01

   37   |   11    |     FC     |  = 29/66     | runtime:  0.03

   38   |   11    |     FC     |  = 14/33     | runtime:  0.02

   39   |   11    |     FC     |  = 39/88     | runtime:  0.05

   40   |   11    |     FC     |  = 5/11     | runtime:  0.02

   41   |   11    |    INT        HALF        MID     |  = 61/132     | runtime:  0.04

   42   |   11    |     FC     |  = 5/11     | runtime:  0.02

   43   |   11    |     FC     |  = 34/77     | runtime:  0.07

   45   |   11    |     FC     |  = 5/11     | runtime:  0.02

   46   |   11    |     FC     |  = 46/99     | runtime:  0.02

   47   |   11    |     FC     |  = 41/88     | runtime:  0.02

   48   |   11    |     FC     |  = 5/11     | runtime:  0.02

   49   |   11    |     FC     |  = 39/88     | runtime:  0.13

   50   |   11    |     FC     |  = 5/11     | runtime:  0.03

   51   |   11    |     FC     |  = 51/110     | runtime:  0.04

   52   |   11    |    INT        HALF        MID     |  = 83/176     | runtime:  0.13

   53   |   11    |     FC     |  = 46/99     | runtime:  0.04

   54   |   11    |     FC     |  = 5/11     | runtime:  0.03

   56   |   11    |     FC     |  = 56/121     | runtime:  0.10

   57   |   11    |     FC     |  = 57/121     | runtime:  0.05

   58   |   11    |     FC     |  = 26/55     | runtime:  0.03

   59   |   11    |     FC     |  = 51/110     | runtime:  0.08

   60   |   11    |     FC     |  = 5/11     | runtime:  0.04

   61   |   11    |     FC     |  = 61/132     | runtime:  0.54

   62   |   11    |     FC     |  = 31/66     | runtime:  0.03

   63   |   11    |     FC         INT        HALF        MID     |  = 21/44     | runtime:  0.02

   64   |   11    |     FC     |  = 57/121     | runtime:  0.07

   65   |   11    |     FC     |  = 56/121     | runtime:  0.36

   67   |   11    |     FC     |  = 67/143     | runtime:  0.31

   68   |   11    |     FC     |  = 68/143     | runtime:  0.06

   69   |   11    |     FC     |  = 21/44     | runtime:  0.02

   70   |   11    |     FC     |  = 31/66     | runtime:  0.05

   71   |   11    |     FC     |  = 61/132     | runtime:  2.66

   72   |   11    |     FC     |  = 36/77     | runtime:  0.06

   73   |   11    |     FC     |  = 73/154     | runtime:  0.17

   74   |   11    |     FC         INT         MID     |  = 37/77     | runtime:  0.02

   75   |   11    |     FC     |  = 68/143     | runtime:  0.18

   76   |   11    |     FC     |  = 67/143     | runtime:  1.14

   78   |   11    |     FC     |  = 26/55     | runtime:  0.05

   79   |   11    |     FC     |  = 79/165     | runtime:  0.12

   80   |   11    |     FC     |  = 37/77     | runtime:  0.03

   81   |   11    |     FC     |  = 73/154     | runtime:  0.44

   82   |   11    |     FC     |  = 36/77     | runtime:  0.08

   83   |   11    |     FC     |  = 83/176     | runtime:  14.88

   84   |   11    |     FC     |  = 21/44     | runtime:  0.04

   85   |   11    |     FC         INT         MID     |  = 85/176     | runtime:  0.12

   86   |   11    |     FC     |  = 79/165     | runtime:  0.22

   87   |   11    |     FC     |  = 26/55     | runtime:  0.05

   89   |   11    |     FC     |  = 89/187     | runtime:  5.52

   90   |   11    |     FC     |  = 90/187     | runtime:  0.19

   91   |   11    |     FC     |  = 85/176     | runtime:  0.11

   92   |   11    |     FC     |  = 21/44     | runtime:  0.05

   93   |   11    |     FC     |  = 83/176     | runtime:  64.76

   94   |   11    |     FC     |  = 47/99     | runtime:  0.13

   95   |   11    |     FC     |  = 95/198     | runtime:  0.83

   96   |   11    |     FC     |  = 16/33     | runtime:  0.02

   97   |   11    |     FC     |  = 90/187     | runtime:  0.42

   98   |   11    |     FC     |  = 89/187     | runtime:  31.50

   100   |   11    |     FC     |  = 100/209     | runtime:  35.35

   101   |   11    |     FC     |  = 101/209     | runtime:  0.38

   102   |   11    |     FC     |  = 16/33     | runtime:  0.04

   103   |   11    |     FC     |  = 95/198     | runtime:  2.38

   104   |   11    |     FC     |  = 47/99     | runtime:  0.17

   105   |   11    |     FC     |  = 21/44     | runtime:  0.09

   106   |   11    |     FC     |  = 53/110     | runtime:  0.12

   107   |   11    |     FC     |  = 107/220     | runtime:  0.13

   108   |   11    |     FC     |  = 101/209     | runtime:  0.71

   109   |   11    |     FC     |  = 100/209     | runtime:  146.61

   13   |   12    |    EBM     |  = 1/3     | runtime:  0.01

   17   |   12    |     FC         EBM     |  = 1/3     | runtime:  0.01

   19   |   12    |     FC     |  = 19/48     | runtime:  0.07

   23   |   12    |     FC     |  = 13/36     | runtime:  0.02

   25   |   12    |     FC     |  = 5/12     | runtime:  0.01

   29   |   12    |     FC     |  = 19/48     | runtime:  0.02

   31   |   12    |     FC     |  = 31/72     | runtime:  0.02

   35   |   12    |     FC     |  = 5/12     | runtime:  0.02

   37   |   12    |     FC     |  = 37/84     | runtime:  0.03

   41   |   12    |     FC     |  = 31/72     | runtime:  0.10

   43   |   12    |     FC     |  = 43/96     | runtime:  0.04

   47   |   12    |     FC     |  = 37/84     | runtime:  0.15

   49   |   12    |     FC     |  = 49/108     | runtime:  0.06

   53   |   12    |     FC     |  = 43/96     | runtime:  0.12

   55   |   12    |     FC     |  = 11/24     | runtime:  0.02

   59   |   12    |     FC     |  = 49/108     | runtime:  0.22

   61   |   12    |     FC     |  = 61/132     | runtime:  0.18

   65   |   12    |     FC     |  = 11/24     | runtime:  0.04

   67   |   12    |     FC     |  = 67/144     | runtime:  0.35

   71   |   12    |     FC     |  = 61/132     | runtime:  0.89

   73   |   12    |     FC     |  = 73/156     | runtime:  0.91

   77   |   12    |     FC     |  = 67/144     | runtime:  1.96

   79   |   12    |     FC     |  = 79/168     | runtime:  1.88

   83   |   12    |     FC     |  = 73/156     | runtime:  4.13

   85   |   12    |     FC     |  = 17/36     | runtime:  0.04

   89   |   12    |     FC     |  = 79/168     | runtime:  9.17

   91   |   12    |     FC     |  = 91/192     | runtime:  9.73

   95   |   12    |     FC     |  = 17/36     | runtime:  0.10

   97   |   12    |     FC     |  = 97/204     | runtime:  20.36

   101   |   12    |     FC     |  = 91/192     | runtime:  42.91

   103   |   12    |     FC     |  = 103/216     | runtime:  45.58

   107   |   12    |     FC     |  = 97/204     | runtime:  90.38

   109   |   12    |     FC     |  = 109/228     | runtime:  95.20

   14   |   13    |    EBM         HBM         MID     |  = 9/26     | runtime:  0.25

   15   |   13    |    INT        HALF        EBM         MID     |  = 9/26     | runtime:  0.03

   16   |   13    |    INT         HBM         MID         GAP     |  = 14/39     | runtime:  0.03

   17   |   13    |     FC         INT         EBM         MID         GAP     |  = 9/26     | runtime:  0.03

   18   |   13    |     FC         EBM     |  = 1/3     | runtime:  0.01

   19   |   13    |     FC         EBM     |  = 1/3     | runtime:  0.01

   20   |   13    |     FC     |  = 5/13     | runtime:  0.01

   21   |   13    |     FC         INT         MID     |  = 21/52     | runtime:  0.03

   22   |   13    |    INT        HALF        MID     |  = 21/52     | runtime:  0.02

   23   |   13    |    MID     |  = 53/130     | runtime:  0.03

   24   |   13    |     FC     |  = 5/13     | runtime:  0.01

   25   |   13    |     FC     |  = 14/39     | runtime:  0.02

   27   |   13    |     FC     |  = 27/65     | runtime:  0.02

   28   |   13    |     FC         INT         MID     |  = 28/65     | runtime:  0.02

   29   |   13    |    INT        HALF        MID     |  = 45/104     | runtime:  0.02

   30   |   13    |     FC     |  = 11/26     | runtime:  0.02

   31   |   13    |     FC     |  = 21/52     | runtime:  0.02

   32   |   13    |     FC     |  = 5/13     | runtime:  0.02

   33   |   13    |     FC     |  = 11/26     | runtime:  0.02

   34   |   13    |     FC     |  = 17/39     | runtime:  0.02

   35   |   13    |    INT         MID     |  = 64/143     | runtime:  0.04

   36   |   13    |     FC         INT         MID     |  = 29/65     | runtime:  0.03

   37   |   13    |     FC     |  = 28/65     | runtime:  0.03

   38   |   13    |     FC     |  = 27/65     | runtime:  0.04

   40   |   13    |     FC     |  = 40/91     | runtime:  0.03

   41   |   13    |     FC     |  = 41/91     | runtime:  0.02

   42   |   13    |     FC         MID     |  = 6/13     | runtime:  0.02

   43   |   13    |     FC     |  = 35/78     | runtime:  0.02

   44   |   13    |     FC     |  = 17/39     | runtime:  0.03

   45   |   13    |     FC     |  = 11/26     | runtime:  0.02

   46   |   13    |     FC     |  = 23/52     | runtime:  0.03

   47   |   13    |     FC     |  = 47/104     | runtime:  0.04

   48   |   13    |     FC     |  = 6/13     | runtime:  0.01

   49   |   13    |     FC     |  = 6/13     | runtime:  0.01

   50   |   13    |     FC     |  = 41/91     | runtime:  0.05

   51   |   13    |     FC     |  = 40/91     | runtime:  0.10

   53   |   13    |     FC     |  = 53/117     | runtime:  0.09

   54   |   13    |     FC     |  = 6/13     | runtime:  0.02

   55   |   13    |    INT        HALF        MID     |  = 85/182     | runtime:  0.48

   56   |   13    |     FC     |  = 6/13     | runtime:  0.03

   57   |   13    |     FC     |  = 47/104     | runtime:  0.10

   58   |   13    |     FC     |  = 23/52     | runtime:  0.03

   59   |   13    |     FC     |  = 59/130     | runtime:  0.34

   60   |   13    |     FC     |  = 6/13     | runtime:  0.02

   61   |   13    |     FC     |  = 61/130     | runtime:  0.05

   62   |   13    |     FC     |  = 55/117     | runtime:  0.04

   63   |   13    |     FC     |  = 6/13     | runtime:  0.03

   64   |   13    |     FC     |  = 53/117     | runtime:  0.93

   66   |   13    |     FC     |  = 6/13     | runtime:  0.03

   67   |   13    |     FC     |  = 67/143     | runtime:  0.08

   68   |   13    |    INT        HALF        MID     |  = 37/78     | runtime:  0.03

   69   |   13    |     FC     |  = 61/130     | runtime:  0.30

   70   |   13    |     FC     |  = 6/13     | runtime:  0.03

   71   |   13    |     FC     |  = 59/130     | runtime:  3.24

   72   |   13    |     FC     |  = 6/13     | runtime:  0.04

   73   |   13    |     FC     |  = 73/156     | runtime:  0.28

   74   |   13    |     FC     |  = 37/78     | runtime:  0.03

   75   |   13    |     FC     |  = 68/143     | runtime:  0.07

   76   |   13    |     FC     |  = 67/143     | runtime:  0.21

   77   |   13    |     FC     |  = 6/13     | runtime:  0.04

   79   |   13    |     FC     |  = 79/169     | runtime:  7.09

   80   |   13    |     FC     |  = 80/169     | runtime:  0.21

   81   |   13    |    INT        HALF        MID     |  = 137/286     | runtime:  2.96

   82   |   13    |     FC     |  = 37/78     | runtime:  0.10

   83   |   13    |     FC     |  = 73/156     | runtime:  1.26

   84   |   13    |     FC     |  = 6/13     | runtime:  0.10

   85   |   13    |     FC     |  = 85/182     | runtime:  30.69

   86   |   13    |     FC     |  = 43/91     | runtime:  0.11

   87   |   13    |     FC     |  = 87/182     | runtime:  0.18

   88   |   13    |     FC     |  = 81/169     | runtime:  0.13

   89   |   13    |     FC     |  = 80/169     | runtime:  0.64

   90   |   13    |     FC     |  = 79/169     | runtime:  50.48

   92   |   13    |     FC     |  = 92/195     | runtime:  9.48

   93   |   13    |     FC     |  = 31/65     | runtime:  0.05

   94   |   13    |    INT         MID     |  = 119/247     | runtime:  1.13

   95   |   13    |     FC     |  = 87/182     | runtime:  0.39

   96   |   13    |     FC     |  = 43/91     | runtime:  0.07
